epoch,batch_idx,subject,session,processing_time_seconds,batch_processing_time_seconds,phase
80,84,subject-36,session-04,0.0031148195266723633,0.0062296390533447266,training
80,84,subject-10,session-00,0.0031148195266723633,0.0062296390533447266,training
80,85,subject-29,session-01,0.0028502941131591797,0.005700588226318359,training
80,85,subject-53,session-05,0.0028502941131591797,0.005700588226318359,training
80,86,subject-05,session-02,0.0028264522552490234,0.005652904510498047,training
80,86,subject-40,session-01,0.0028264522552490234,0.005652904510498047,training
80,87,subject-11,session-01,0.0027245283126831055,0.005449056625366211,training
80,87,subject-33,session-06,0.0027245283126831055,0.005449056625366211,training
80,88,subject-05,session-04,0.002961874008178711,0.005923748016357422,training
80,88,subject-54,session-06,0.002961874008178711,0.005923748016357422,training
80,89,subject-36,session-00,0.003162860870361328,0.006325721740722656,training
80,89,subject-21,session-00,0.003162860870361328,0.006325721740722656,training
80,90,subject-01,session-01,0.003183603286743164,0.006367206573486328,training
80,90,subject-31,session-03,0.003183603286743164,0.006367206573486328,training
80,91,subject-06,session-00,0.0028151273727416992,0.0056302547454833984,training
80,91,subject-45,session-02,0.0028151273727416992,0.0056302547454833984,training
80,92,subject-17,session-00,0.003393411636352539,0.006786823272705078,training
80,92,subject-01,session-03,0.003393411636352539,0.006786823272705078,training
80,93,subject-15,session-00,0.0030374526977539062,0.0060749053955078125,training
80,93,subject-39,session-06,0.0030374526977539062,0.0060749053955078125,training
80,94,subject-48,session-02,0.002798318862915039,0.005596637725830078,training
80,94,subject-48,session-03,0.002798318862915039,0.005596637725830078,training
80,95,subject-40,session-00,0.0028225183486938477,0.005645036697387695,training
80,95,subject-38,session-04,0.0028225183486938477,0.005645036697387695,training
80,96,subject-38,session-03,0.0029344558715820312,0.0058689117431640625,training
80,96,subject-13,session-02,0.0029344558715820312,0.0058689117431640625,training
80,97,subject-12,session-00,0.0027729272842407227,0.005545854568481445,training
80,97,subject-26,session-00,0.0027729272842407227,0.005545854568481445,training
80,98,subject-41,session-00,0.0028350353240966797,0.005670070648193359,training
80,98,subject-50,session-01,0.0028350353240966797,0.005670070648193359,training
80,99,subject-16,session-00,0.0030058622360229492,0.0060117244720458984,training
80,99,subject-31,session-00,0.0030058622360229492,0.0060117244720458984,training
80,100,subject-06,session-06,0.0028467178344726562,0.0056934356689453125,training
80,100,subject-54,session-02,0.0028467178344726562,0.0056934356689453125,training
80,101,subject-53,session-03,0.0027502775192260742,0.0055005550384521484,training
80,101,subject-45,session-05,0.0027502775192260742,0.0055005550384521484,training
80,102,subject-57,session-02,0.002838730812072754,0.005677461624145508,training
80,102,subject-02,session-03,0.002838730812072754,0.005677461624145508,training
80,103,subject-39,session-03,0.0028334856033325195,0.005666971206665039,training
80,103,subject-04,session-02,0.0028334856033325195,0.005666971206665039,training
80,104,subject-47,session-01,0.0028568506240844727,0.005713701248168945,training
80,104,subject-25,session-01,0.0028568506240844727,0.005713701248168945,training
80,105,subject-05,session-06,0.002993941307067871,0.005987882614135742,training
80,105,subject-54,session-01,0.002993941307067871,0.005987882614135742,training
80,106,subject-45,session-07,0.0027860403060913086,0.005572080612182617,training
80,106,subject-09,session-01,0.0027860403060913086,0.005572080612182617,training
80,107,subject-43,session-00,0.002943873405456543,0.005887746810913086,training
80,107,subject-54,session-00,0.002943873405456543,0.005887746810913086,training
80,108,subject-54,session-04,0.002946615219116211,0.005893230438232422,training
80,108,subject-33,session-05,0.002946615219116211,0.005893230438232422,training
80,0,subject-44,session-00,0.0017819404602050781,0.0035638809204101562,validation
80,0,subject-35,session-02,0.0017819404602050781,0.0035638809204101562,validation
80,1,subject-42,session-01,0.0011446475982666016,0.002289295196533203,validation
80,1,subject-24,session-03,0.0011446475982666016,0.002289295196533203,validation
80,2,subject-32,session-00,0.0011516809463500977,0.0023033618927001953,validation
80,2,subject-35,session-05,0.0011516809463500977,0.0023033618927001953,validation
80,3,subject-14,session-01,0.001039266586303711,0.002078533172607422,validation
80,3,subject-49,session-00,0.001039266586303711,0.002078533172607422,validation
80,4,subject-24,session-02,0.0008728504180908203,0.0017457008361816406,validation
80,4,subject-03,session-01,0.0008728504180908203,0.0017457008361816406,validation
80,5,subject-14,session-02,0.000904083251953125,0.00180816650390625,validation
80,5,subject-35,session-00,0.000904083251953125,0.00180816650390625,validation
80,6,subject-14,session-00,0.0008764266967773438,0.0017528533935546875,validation
80,6,subject-49,session-01,0.0008764266967773438,0.0017528533935546875,validation
80,7,subject-32,session-01,0.000885009765625,0.00177001953125,validation
80,7,subject-66,session-00,0.000885009765625,0.00177001953125,validation
80,8,subject-35,session-03,0.0008791685104370117,0.0017583370208740234,validation
80,8,subject-03,session-00,0.0008791685104370117,0.0017583370208740234,validation
80,9,subject-00,session-03,0.0008330345153808594,0.0016660690307617188,validation
80,9,subject-24,session-06,0.0008330345153808594,0.0016660690307617188,validation
80,10,subject-24,session-00,0.0009781122207641602,0.0019562244415283203,validation
80,10,subject-35,session-04,0.0009781122207641602,0.0019562244415283203,validation
80,11,subject-52,session-00,0.0008208751678466797,0.0016417503356933594,validation
80,11,subject-24,session-01,0.0008208751678466797,0.0016417503356933594,validation
80,12,subject-24,session-05,0.00084686279296875,0.0016937255859375,validation
80,12,subject-24,session-04,0.00084686279296875,0.0016937255859375,validation
80,13,subject-00,session-01,0.0009779930114746094,0.0019559860229492188,validation
80,13,subject-65,session-00,0.0009779930114746094,0.0019559860229492188,validation
80,14,subject-52,session-01,0.0008273124694824219,0.0016546249389648438,validation
80,14,subject-00,session-02,0.0008273124694824219,0.0016546249389648438,validation
80,15,subject-00,session-00,0.000823974609375,0.00164794921875,validation
80,15,subject-64,session-01,0.000823974609375,0.00164794921875,validation
80,16,subject-42,session-00,0.0008323192596435547,0.0016646385192871094,validation
80,16,subject-35,session-01,0.0008323192596435547,0.0016646385192871094,validation
80,17,subject-44,session-01,0.0018012523651123047,0.0018012523651123047,validation
81,0,subject-33,session-05,0.004889965057373047,0.009779930114746094,training
81,0,subject-45,session-07,0.004889965057373047,0.009779930114746094,training
81,1,subject-39,session-03,0.003116130828857422,0.006232261657714844,training
81,1,subject-62,session-00,0.003116130828857422,0.006232261657714844,training
81,2,subject-01,session-02,0.003092169761657715,0.00618433952331543,training
81,2,subject-54,session-04,0.003092169761657715,0.00618433952331543,training
81,3,subject-37,session-00,0.0034666061401367188,0.0069332122802734375,training
81,3,subject-50,session-00,0.0034666061401367188,0.0069332122802734375,training
81,4,subject-51,session-06,0.002993941307067871,0.005987882614135742,training
81,4,subject-54,session-01,0.002993941307067871,0.005987882614135742,training
81,5,subject-02,session-02,0.0031245946884155273,0.006249189376831055,training
81,5,subject-15,session-01,0.0031245946884155273,0.006249189376831055,training
81,6,subject-06,session-06,0.0028978586196899414,0.005795717239379883,training
81,6,subject-39,session-05,0.0028978586196899414,0.005795717239379883,training
81,7,subject-01,session-06,0.003096342086791992,0.006192684173583984,training
81,7,subject-36,session-04,0.003096342086791992,0.006192684173583984,training
81,8,subject-46,session-02,0.0033768415451049805,0.006753683090209961,training
81,8,subject-23,session-00,0.0033768415451049805,0.006753683090209961,training
81,9,subject-62,session-03,0.003176450729370117,0.006352901458740234,training
81,9,subject-45,session-06,0.003176450729370117,0.006352901458740234,training
81,10,subject-02,session-01,0.002817988395690918,0.005635976791381836,training
81,10,subject-50,session-01,0.002817988395690918,0.005635976791381836,training
81,11,subject-39,session-01,0.0029060840606689453,0.005812168121337891,training
81,11,subject-45,session-04,0.0029060840606689453,0.005812168121337891,training
81,12,subject-39,session-07,0.0028371810913085938,0.0056743621826171875,training
81,12,subject-40,session-00,0.0028371810913085938,0.0056743621826171875,training
81,13,subject-27,session-01,0.0029768943786621094,0.005953788757324219,training
81,13,subject-16,session-00,0.0029768943786621094,0.005953788757324219,training
81,14,subject-47,session-01,0.003023982048034668,0.006047964096069336,training
81,14,subject-21,session-02,0.003023982048034668,0.006047964096069336,training
81,15,subject-07,session-05,0.003069162368774414,0.006138324737548828,training
81,15,subject-51,session-00,0.003069162368774414,0.006138324737548828,training
81,16,subject-67,session-00,0.002917051315307617,0.005834102630615234,training
81,16,subject-43,session-02,0.002917051315307617,0.005834102630615234,training
81,17,subject-59,session-00,0.0029001235961914062,0.0058002471923828125,training
81,17,subject-36,session-03,0.0029001235961914062,0.0058002471923828125,training
81,18,subject-50,session-02,0.0029283761978149414,0.005856752395629883,training
81,18,subject-28,session-00,0.0029283761978149414,0.005856752395629883,training
81,19,subject-67,session-01,0.0030902624130249023,0.006180524826049805,training
81,19,subject-04,session-02,0.0030902624130249023,0.006180524826049805,training
81,20,subject-10,session-00,0.002812504768371582,0.005625009536743164,training
81,20,subject-39,session-02,0.002812504768371582,0.005625009536743164,training
81,21,subject-40,session-01,0.002839326858520508,0.005678653717041016,training
81,21,subject-48,session-00,0.002839326858520508,0.005678653717041016,training
81,22,subject-05,session-00,0.002900838851928711,0.005801677703857422,training
81,22,subject-11,session-01,0.002900838851928711,0.005801677703857422,training
81,23,subject-05,session-05,0.0028547048568725586,0.005709409713745117,training
81,23,subject-50,session-06,0.0028547048568725586,0.005709409713745117,training
81,24,subject-53,session-02,0.003116130828857422,0.006232261657714844,training
81,24,subject-31,session-02,0.003116130828857422,0.006232261657714844,training
81,25,subject-48,session-02,0.0028198957443237305,0.005639791488647461,training
81,25,subject-11,session-03,0.0028198957443237305,0.005639791488647461,training
81,26,subject-58,session-05,0.0028172731399536133,0.0056345462799072266,training
81,26,subject-16,session-01,0.0028172731399536133,0.0056345462799072266,training
81,27,subject-53,session-00,0.003014206886291504,0.006028413772583008,training
81,27,subject-45,session-05,0.003014206886291504,0.006028413772583008,training
81,28,subject-06,session-01,0.0029032230377197266,0.005806446075439453,training
81,28,subject-25,session-00,0.0029032230377197266,0.005806446075439453,training
81,29,subject-55,session-01,0.002954721450805664,0.005909442901611328,training
81,29,subject-47,session-02,0.002954721450805664,0.005909442901611328,training
81,30,subject-56,session-03,0.0028342008590698242,0.0056684017181396484,training
81,30,subject-43,session-00,0.0028342008590698242,0.0056684017181396484,training
81,31,subject-04,session-01,0.003050684928894043,0.006101369857788086,training
81,31,subject-33,session-06,0.003050684928894043,0.006101369857788086,training
81,32,subject-23,session-01,0.0028433799743652344,0.005686759948730469,training
81,32,subject-10,session-06,0.0028433799743652344,0.005686759948730469,training
81,33,subject-29,session-01,0.002912759780883789,0.005825519561767578,training
81,33,subject-38,session-01,0.002912759780883789,0.005825519561767578,training
81,34,subject-17,session-01,0.0029630661010742188,0.0059261322021484375,training
81,34,subject-13,session-02,0.0029630661010742188,0.0059261322021484375,training
81,35,subject-09,session-01,0.00301361083984375,0.0060272216796875,training
81,35,subject-58,session-00,0.00301361083984375,0.0060272216796875,training
81,36,subject-56,session-00,0.003141164779663086,0.006282329559326172,training
81,36,subject-56,session-01,0.003141164779663086,0.006282329559326172,training
81,37,subject-02,session-00,0.002784252166748047,0.005568504333496094,training
81,37,subject-17,session-00,0.002784252166748047,0.005568504333496094,training
81,38,subject-19,session-00,0.0027693510055541992,0.0055387020111083984,training
81,38,subject-26,session-01,0.0027693510055541992,0.0055387020111083984,training
81,39,subject-21,session-01,0.0027773380279541016,0.005554676055908203,training
81,39,subject-51,session-05,0.0027773380279541016,0.005554676055908203,training
81,40,subject-62,session-01,0.002904653549194336,0.005809307098388672,training
81,40,subject-01,session-03,0.002904653549194336,0.005809307098388672,training
81,41,subject-50,session-03,0.002698063850402832,0.005396127700805664,training
81,41,subject-01,session-13,0.002698063850402832,0.005396127700805664,training
81,42,subject-33,session-02,0.002765059471130371,0.005530118942260742,training
81,42,subject-55,session-00,0.002765059471130371,0.005530118942260742,training
81,43,subject-41,session-00,0.002926945686340332,0.005853891372680664,training
81,43,subject-29,session-02,0.002926945686340332,0.005853891372680664,training
81,44,subject-47,session-00,0.002856135368347168,0.005712270736694336,training
81,44,subject-55,session-02,0.002856135368347168,0.005712270736694336,training
81,45,subject-07,session-00,0.0030412673950195312,0.0060825347900390625,training
81,45,subject-21,session-00,0.0030412673950195312,0.0060825347900390625,training
81,46,subject-06,session-02,0.0033174753189086914,0.006634950637817383,training
81,46,subject-50,session-05,0.0033174753189086914,0.006634950637817383,training
81,47,subject-57,session-02,0.0033189058303833008,0.0066378116607666016,training
81,47,subject-07,session-01,0.0033189058303833008,0.0066378116607666016,training
81,48,subject-31,session-00,0.002947211265563965,0.00589442253112793,training
81,48,subject-12,session-00,0.002947211265563965,0.00589442253112793,training
81,49,subject-08,session-00,0.0030364990234375,0.006072998046875,training
81,49,subject-22,session-00,0.0030364990234375,0.006072998046875,training
81,50,subject-50,session-04,0.0031148195266723633,0.0062296390533447266,training
81,50,subject-54,session-06,0.0031148195266723633,0.0062296390533447266,training
81,51,subject-28,session-01,0.003188014030456543,0.006376028060913086,training
81,51,subject-57,session-04,0.003188014030456543,0.006376028060913086,training
81,52,subject-45,session-01,0.0032273530960083008,0.0064547061920166016,training
81,52,subject-16,session-04,0.0032273530960083008,0.0064547061920166016,training
81,53,subject-01,session-04,0.0031538009643554688,0.0063076019287109375,training
81,53,subject-01,session-01,0.0031538009643554688,0.0063076019287109375,training
81,54,subject-05,session-06,0.0029813051223754883,0.0059626102447509766,training
81,54,subject-48,session-01,0.0029813051223754883,0.0059626102447509766,training
81,55,subject-13,session-04,0.0031540393829345703,0.006308078765869141,training
81,55,subject-15,session-02,0.0031540393829345703,0.006308078765869141,training
81,56,subject-57,session-00,0.0030486583709716797,0.006097316741943359,training
81,56,subject-36,session-02,0.0030486583709716797,0.006097316741943359,training
81,57,subject-06,session-03,0.0029959678649902344,0.005991935729980469,training
81,57,subject-04,session-00,0.0029959678649902344,0.005991935729980469,training
81,58,subject-01,session-08,0.002804398536682129,0.005608797073364258,training
81,58,subject-55,session-06,0.002804398536682129,0.005608797073364258,training
81,59,subject-11,session-00,0.0029660463333129883,0.0059320926666259766,training
81,59,subject-22,session-01,0.0029660463333129883,0.0059320926666259766,training
81,60,subject-05,session-07,0.002838611602783203,0.005677223205566406,training
81,60,subject-18,session-01,0.002838611602783203,0.005677223205566406,training
81,61,subject-01,session-00,0.002797722816467285,0.00559544563293457,training
81,61,subject-51,session-01,0.002797722816467285,0.00559544563293457,training
81,62,subject-39,session-04,0.003139495849609375,0.00627899169921875,training
81,62,subject-37,session-01,0.003139495849609375,0.00627899169921875,training
81,63,subject-20,session-00,0.0029828548431396484,0.005965709686279297,training
81,63,subject-15,session-00,0.0029828548431396484,0.005965709686279297,training
81,64,subject-27,session-00,0.0027980804443359375,0.005596160888671875,training
81,64,subject-41,session-02,0.0027980804443359375,0.005596160888671875,training
81,65,subject-22,session-02,0.002855539321899414,0.005711078643798828,training
81,65,subject-07,session-02,0.002855539321899414,0.005711078643798828,training
81,66,subject-45,session-02,0.002853870391845703,0.005707740783691406,training
81,66,subject-48,session-05,0.002853870391845703,0.005707740783691406,training
81,67,subject-16,session-02,0.002960205078125,0.00592041015625,training
81,67,subject-53,session-04,0.002960205078125,0.00592041015625,training
81,68,subject-54,session-00,0.0030541419982910156,0.006108283996582031,training
81,68,subject-57,session-06,0.0030541419982910156,0.006108283996582031,training
81,69,subject-55,session-03,0.003546476364135742,0.007092952728271484,training
81,69,subject-31,session-03,0.003546476364135742,0.007092952728271484,training
81,70,subject-09,session-00,0.002676844596862793,0.005353689193725586,training
81,70,subject-55,session-05,0.002676844596862793,0.005353689193725586,training
81,71,subject-46,session-00,0.0028055906295776367,0.0056111812591552734,training
81,71,subject-06,session-05,0.0028055906295776367,0.0056111812591552734,training
81,72,subject-18,session-00,0.002902388572692871,0.005804777145385742,training
81,72,subject-56,session-02,0.002902388572692871,0.005804777145385742,training
81,73,subject-25,session-01,0.0034383535385131836,0.006876707077026367,training
81,73,subject-51,session-04,0.0034383535385131836,0.006876707077026367,training
81,74,subject-38,session-03,0.0030503273010253906,0.006100654602050781,training
81,74,subject-43,session-03,0.0030503273010253906,0.006100654602050781,training
81,75,subject-26,session-00,0.0025136470794677734,0.005027294158935547,training
81,75,subject-08,session-03,0.0025136470794677734,0.005027294158935547,training
81,76,subject-38,session-00,0.002428889274597168,0.004857778549194336,training
81,76,subject-34,session-01,0.002428889274597168,0.004857778549194336,training
81,77,subject-54,session-05,0.002490520477294922,0.004981040954589844,training
81,77,subject-33,session-03,0.002490520477294922,0.004981040954589844,training
81,78,subject-30,session-01,0.0023345947265625,0.004669189453125,training
81,78,subject-41,session-01,0.0023345947265625,0.004669189453125,training
81,79,subject-11,session-02,0.0022156238555908203,0.004431247711181641,training
81,79,subject-01,session-12,0.0022156238555908203,0.004431247711181641,training
81,80,subject-48,session-06,0.002191305160522461,0.004382610321044922,training
81,80,subject-63,session-00,0.002191305160522461,0.004382610321044922,training
81,81,subject-45,session-00,0.0024280548095703125,0.004856109619140625,training
81,81,subject-34,session-00,0.0024280548095703125,0.004856109619140625,training
81,82,subject-07,session-04,0.0022144317626953125,0.004428863525390625,training
81,82,subject-39,session-00,0.0022144317626953125,0.004428863525390625,training
81,83,subject-02,session-03,0.0022122859954833984,0.004424571990966797,training
81,83,subject-30,session-00,0.0022122859954833984,0.004424571990966797,training
81,84,subject-51,session-07,0.0026040077209472656,0.005208015441894531,training
81,84,subject-33,session-04,0.0026040077209472656,0.005208015441894531,training
81,85,subject-05,session-02,0.00241243839263916,0.00482487678527832,training
81,85,subject-45,session-03,0.00241243839263916,0.00482487678527832,training
81,86,subject-38,session-02,0.002276778221130371,0.004553556442260742,training
81,86,subject-33,session-01,0.002276778221130371,0.004553556442260742,training
81,87,subject-46,session-01,0.0022764205932617188,0.0045528411865234375,training
81,87,subject-11,session-04,0.0022764205932617188,0.0045528411865234375,training
81,88,subject-29,session-03,0.002390265464782715,0.00478053092956543,training
81,88,subject-06,session-00,0.002390265464782715,0.00478053092956543,training
81,89,subject-07,session-03,0.0022559165954589844,0.004511833190917969,training
81,89,subject-05,session-04,0.0022559165954589844,0.004511833190917969,training
81,90,subject-38,session-04,0.002338409423828125,0.00467681884765625,training
81,90,subject-43,session-01,0.002338409423828125,0.00467681884765625,training
81,91,subject-13,session-01,0.0025502443313598633,0.0051004886627197266,training
81,91,subject-06,session-04,0.0025502443313598633,0.0051004886627197266,training
81,92,subject-01,session-10,0.002290964126586914,0.004581928253173828,training
81,92,subject-33,session-00,0.002290964126586914,0.004581928253173828,training
81,93,subject-56,session-04,0.002271890640258789,0.004543781280517578,training
81,93,subject-53,session-05,0.002271890640258789,0.004543781280517578,training
81,94,subject-13,session-00,0.0022286176681518555,0.004457235336303711,training
81,94,subject-08,session-01,0.0022286176681518555,0.004457235336303711,training
81,95,subject-54,session-02,0.0022687911987304688,0.0045375823974609375,training
81,95,subject-17,session-02,0.0022687911987304688,0.0045375823974609375,training
81,96,subject-08,session-02,0.002846956253051758,0.005693912506103516,training
81,96,subject-18,session-03,0.002846956253051758,0.005693912506103516,training
81,97,subject-11,session-05,0.0022679567337036133,0.0045359134674072266,training
81,97,subject-53,session-01,0.0022679567337036133,0.0045359134674072266,training
81,98,subject-01,session-05,0.0022470951080322266,0.004494190216064453,training
81,98,subject-55,session-04,0.0022470951080322266,0.004494190216064453,training
81,99,subject-28,session-02,0.0024585723876953125,0.004917144775390625,training
81,99,subject-54,session-03,0.0024585723876953125,0.004917144775390625,training
81,100,subject-51,session-03,0.0023790597915649414,0.004758119583129883,training
81,100,subject-39,session-06,0.0023790597915649414,0.004758119583129883,training
81,101,subject-59,session-05,0.0022683143615722656,0.004536628723144531,training
81,101,subject-48,session-03,0.0022683143615722656,0.004536628723144531,training
81,102,subject-36,session-00,0.002317070960998535,0.00463414192199707,training
81,102,subject-31,session-01,0.002317070960998535,0.00463414192199707,training
81,103,subject-01,session-09,0.0028356313705444336,0.005671262741088867,training
81,103,subject-51,session-02,0.0028356313705444336,0.005671262741088867,training
81,104,subject-48,session-04,0.0022504329681396484,0.004500865936279297,training
81,104,subject-13,session-03,0.0022504329681396484,0.004500865936279297,training
81,105,subject-62,session-02,0.0022368431091308594,0.004473686218261719,training
81,105,subject-46,session-03,0.0022368431091308594,0.004473686218261719,training
81,106,subject-05,session-03,0.0022417306900024414,0.004483461380004883,training
81,106,subject-29,session-00,0.0022417306900024414,0.004483461380004883,training
81,107,subject-36,session-01,0.003178119659423828,0.006356239318847656,training
81,107,subject-16,session-03,0.003178119659423828,0.006356239318847656,training
81,108,subject-18,session-02,0.0022122859954833984,0.004424571990966797,training
81,108,subject-53,session-03,0.0022122859954833984,0.004424571990966797,training
81,0,subject-14,session-00,0.0015609264373779297,0.0031218528747558594,validation
81,0,subject-66,session-00,0.0015609264373779297,0.0031218528747558594,validation
81,1,subject-35,session-00,0.0010056495666503906,0.0020112991333007812,validation
81,1,subject-24,session-06,0.0010056495666503906,0.0020112991333007812,validation
81,2,subject-00,session-03,0.0009437799453735352,0.0018875598907470703,validation
81,2,subject-24,session-04,0.0009437799453735352,0.0018875598907470703,validation
81,3,subject-03,session-01,0.0009834766387939453,0.0019669532775878906,validation
81,3,subject-24,session-02,0.0009834766387939453,0.0019669532775878906,validation
81,4,subject-32,session-00,0.0009120702743530273,0.0018241405487060547,validation
81,4,subject-42,session-00,0.0009120702743530273,0.0018241405487060547,validation
81,5,subject-00,session-00,0.0008145570755004883,0.0016291141510009766,validation
81,5,subject-00,session-01,0.0008145570755004883,0.0016291141510009766,validation
81,6,subject-14,session-01,0.0008513927459716797,0.0017027854919433594,validation
81,6,subject-64,session-01,0.0008513927459716797,0.0017027854919433594,validation
81,7,subject-24,session-05,0.0008816719055175781,0.0017633438110351562,validation
81,7,subject-32,session-01,0.0008816719055175781,0.0017633438110351562,validation
81,8,subject-03,session-00,0.0008375644683837891,0.0016751289367675781,validation
81,8,subject-35,session-01,0.0008375644683837891,0.0016751289367675781,validation
81,9,subject-24,session-00,0.0009979009628295898,0.0019958019256591797,validation
81,9,subject-14,session-02,0.0009979009628295898,0.0019958019256591797,validation
81,10,subject-65,session-00,0.0008527040481567383,0.0017054080963134766,validation
81,10,subject-35,session-05,0.0008527040481567383,0.0017054080963134766,validation
81,11,subject-35,session-03,0.0008238554000854492,0.0016477108001708984,validation
81,11,subject-42,session-01,0.0008238554000854492,0.0016477108001708984,validation
81,12,subject-44,session-01,0.0008269548416137695,0.001653909683227539,validation
81,12,subject-35,session-02,0.0008269548416137695,0.001653909683227539,validation
81,13,subject-52,session-00,0.0008080005645751953,0.0016160011291503906,validation
81,13,subject-49,session-00,0.0008080005645751953,0.0016160011291503906,validation
81,14,subject-24,session-01,0.0008291006088256836,0.0016582012176513672,validation
81,14,subject-44,session-00,0.0008291006088256836,0.0016582012176513672,validation
81,15,subject-00,session-02,0.0008270740509033203,0.0016541481018066406,validation
81,15,subject-52,session-01,0.0008270740509033203,0.0016541481018066406,validation
81,16,subject-49,session-01,0.0008339881896972656,0.0016679763793945312,validation
81,16,subject-35,session-04,0.0008339881896972656,0.0016679763793945312,validation
81,17,subject-24,session-03,0.0020270347595214844,0.0020270347595214844,validation
82,0,subject-02,session-03,0.0047702789306640625,0.009540557861328125,training
82,0,subject-33,session-03,0.0047702789306640625,0.009540557861328125,training
82,1,subject-56,session-02,0.0035458803176879883,0.0070917606353759766,training
82,1,subject-22,session-02,0.0035458803176879883,0.0070917606353759766,training
82,2,subject-18,session-02,0.003063201904296875,0.00612640380859375,training
82,2,subject-06,session-03,0.003063201904296875,0.00612640380859375,training
82,3,subject-29,session-02,0.003103971481323242,0.006207942962646484,training
82,3,subject-33,session-06,0.003103971481323242,0.006207942962646484,training
82,4,subject-57,session-00,0.0034067630767822266,0.006813526153564453,training
82,4,subject-28,session-01,0.0034067630767822266,0.006813526153564453,training
82,5,subject-37,session-00,0.0029250383377075195,0.005850076675415039,training
82,5,subject-12,session-00,0.0029250383377075195,0.005850076675415039,training
82,6,subject-05,session-06,0.0030132532119750977,0.006026506423950195,training
82,6,subject-54,session-01,0.0030132532119750977,0.006026506423950195,training
82,7,subject-43,session-03,0.0025742053985595703,0.005148410797119141,training
82,7,subject-58,session-00,0.0025742053985595703,0.005148410797119141,training
82,8,subject-28,session-00,0.002856135368347168,0.005712270736694336,training
82,8,subject-56,session-03,0.002856135368347168,0.005712270736694336,training
82,9,subject-02,session-02,0.0024527311325073242,0.0049054622650146484,training
82,9,subject-13,session-04,0.0024527311325073242,0.0049054622650146484,training
82,10,subject-11,session-05,0.002207636833190918,0.004415273666381836,training
82,10,subject-04,session-02,0.002207636833190918,0.004415273666381836,training
82,11,subject-15,session-00,0.002695918083190918,0.005391836166381836,training
82,11,subject-13,session-03,0.002695918083190918,0.005391836166381836,training
82,12,subject-25,session-01,0.0022944211959838867,0.0045888423919677734,training
82,12,subject-06,session-05,0.0022944211959838867,0.0045888423919677734,training
82,13,subject-39,session-06,0.002310633659362793,0.004621267318725586,training
82,13,subject-50,session-01,0.002310633659362793,0.004621267318725586,training
82,14,subject-27,session-00,0.0022385120391845703,0.004477024078369141,training
82,14,subject-16,session-02,0.0022385120391845703,0.004477024078369141,training
82,15,subject-21,session-00,0.0022797584533691406,0.004559516906738281,training
82,15,subject-56,session-04,0.0022797584533691406,0.004559516906738281,training
82,16,subject-11,session-03,0.0024405717849731445,0.004881143569946289,training
82,16,subject-29,session-01,0.0024405717849731445,0.004881143569946289,training
82,17,subject-53,session-04,0.002269148826599121,0.004538297653198242,training
82,17,subject-43,session-00,0.002269148826599121,0.004538297653198242,training
82,18,subject-11,session-01,0.0023076534271240234,0.004615306854248047,training
82,18,subject-23,session-01,0.0023076534271240234,0.004615306854248047,training
82,19,subject-01,session-05,0.0021976232528686523,0.004395246505737305,training
82,19,subject-50,session-06,0.0021976232528686523,0.004395246505737305,training
82,20,subject-10,session-00,0.0024732351303100586,0.004946470260620117,training
82,20,subject-51,session-04,0.0024732351303100586,0.004946470260620117,training
82,21,subject-01,session-03,0.0023828744888305664,0.004765748977661133,training
82,21,subject-07,session-01,0.0023828744888305664,0.004765748977661133,training
82,22,subject-16,session-00,0.0025463104248046875,0.005092620849609375,training
82,22,subject-06,session-02,0.0025463104248046875,0.005092620849609375,training
82,23,subject-22,session-01,0.0023386478424072266,0.004677295684814453,training
82,23,subject-40,session-01,0.0023386478424072266,0.004677295684814453,training
82,24,subject-58,session-05,0.002339482307434082,0.004678964614868164,training
82,24,subject-51,session-07,0.002339482307434082,0.004678964614868164,training
82,25,subject-43,session-01,0.002455592155456543,0.004911184310913086,training
82,25,subject-01,session-12,0.002455592155456543,0.004911184310913086,training
82,26,subject-41,session-01,0.002499699592590332,0.004999399185180664,training
82,26,subject-17,session-00,0.002499699592590332,0.004999399185180664,training
82,27,subject-48,session-00,0.0024825334548950195,0.004965066909790039,training
82,27,subject-55,session-04,0.0024825334548950195,0.004965066909790039,training
82,28,subject-01,session-01,0.002195000648498535,0.00439000129699707,training
82,28,subject-36,session-02,0.002195000648498535,0.00439000129699707,training
82,29,subject-36,session-01,0.002473592758178711,0.004947185516357422,training
82,29,subject-47,session-01,0.002473592758178711,0.004947185516357422,training
82,30,subject-07,session-02,0.002208709716796875,0.00441741943359375,training
82,30,subject-62,session-03,0.002208709716796875,0.00441741943359375,training
82,31,subject-34,session-01,0.0022748708724975586,0.004549741744995117,training
82,31,subject-57,session-04,0.0022748708724975586,0.004549741744995117,training
82,32,subject-01,session-09,0.002337813377380371,0.004675626754760742,training
82,32,subject-31,session-01,0.002337813377380371,0.004675626754760742,training
82,33,subject-46,session-03,0.0023730993270874023,0.004746198654174805,training
82,33,subject-39,session-04,0.0023730993270874023,0.004746198654174805,training
82,34,subject-33,session-01,0.00245821475982666,0.00491642951965332,training
82,34,subject-39,session-01,0.00245821475982666,0.00491642951965332,training
82,35,subject-08,session-02,0.0022830963134765625,0.004566192626953125,training
82,35,subject-37,session-01,0.0022830963134765625,0.004566192626953125,training
